wim_code,timestamp,type,axles,lane,speed,weight,size,plate,overweight,oversize,speeding
2740001,2024-06-10 00:03:31.764,3,6,1,56.49,false,false,true,false,false,false
2740001,2024-06-10 00:03:34.199,1,2,1,56.72,false,false,true,false,false,false
2740001,2024-06-10 00:03:36.630,1,2,1,57.00,false,false,true,false,false,false
2740001,2024-06-10 00:03:39.045,3,3,1,58.57,false,false,true,false,false,false
2740001,2024-06-10 00:03:45.000,1,2,2,99.90,false,false,true,false,false,false
2740001,2024-06-10 00:07:30.000,1,2,2,61.01,false,false,true,false,false,false
2740001,2024-06-10 00:07:32.392,1,2,2,60.72,false,false,true,false,false,false
2740001,2024-06-10 00:12:24.816,1,2,1,97.64,false,false,true,false,false,false
2740001,2024-06-10 00:12:31.595,1,2,2,100.03,false,false,true,false,false,false
2740001,2024-06-10 00:17:30.797,1,2,2,109.59,false,false,true,false,false,false
2740001,2024-06-10 00:21:10.588,1,2,1,38.73,false,false,true,false,false,false
2740001,2024-06-10 00:22:30.000,3,4,2,58.01,false,false,true,false,false,false
2740001,2024-06-10 00:22:32.419,1,3,2,58.16,false,false,true,false,false,false
2740001,2024-06-10 00:24:42.352,3,6,1,83.96,false,false,true,false,false,false
2740001,2024-06-10 00:27:31.612,1,2,2,104.72,false,false,true,false,false,false
2740001,2024-06-10 00:28:14.117,3,2,1,100.27,false,false,true,false,false,false
2740001,2024-06-10 00:31:45.882,3,2,1,93.87,false,false,true,false,false,false
2740001,2024-06-10 00:32:30.806,3,5,2,78.14,false,false,true,false,false,false
2740001,2024-06-10 00:35:17.647,2,2,1,63.45,false,false,true,false,false,false
2740001,2024-06-10 00:37:30.000,1,2,2,44.76,false,false,true,false,false,false
2740001,2024-06-10 00:37:32.554,1,2,2,47.74,false,false,true,false,false,false
2740001,2024-06-10 00:38:49.411,1,2,1,106.79,false,false,true,false,false,false
2740001,2024-06-10 00:42:21.176,1,2,1,99.57,false,false,true,false,false,false
2740001,2024-06-10 00:42:49.436,2,2,2,72.20,false,false,true,false,false,false
2740001,2024-06-10 00:45:52.941,1,2,1,36.89,false,false,true,false,false,false
2740001,2024-06-10 00:48:06.318,1,2,2,102.93,false,false,true,false,false,false
2740001,2024-06-10 00:49:24.705,1,2,1,110.14,false,false,true,false,false,false
2740001,2024-06-10 00:52:56.470,3,5,1,45.43,false,false,true,false,false,false
2740001,2024-06-10 00:53:23.200,1,2,2,108.32,false,false,true,false,false,false
2740001,2024-06-10 00:58:40.082,2,2,2,83.75,false,false,true,false,false,false
2740001,2024-06-10 00:59:07.058,1,2,1,98.86,false,false,true,false,false,false
2740001,2024-06-10 01:03:56.964,3,4,2,78.30,false,false,true,false,false,false
2740001,2024-06-10 01:05:17.647,1,2,1,104.71,false,false,true,false,false,false
2740001,2024-06-10 01:09:13.846,3,5,2,37.78,false,false,true,false,false,false
2740001,2024-06-10 01:09:16.614,1,2,2,37.19,false,false,true,false,false,false
2740001,2024-06-10 01:09:19.428,1,2,2,35.49,false,false,true,false,false,false
2740001,2024-06-10 01:11:28.235,3,6,1,69.61,false,false,true,false,false,false
2740001,2024-06-10 01:17:38.823,1,2,1,108.37,false,false,true,false,false,false
2740001,2024-06-10 01:18:30.483,1,2,2,98.42,false,false,true,false,false,false
2740001,2024-06-10 01:23:49.411,1,2,1,103.67,false,false,true,false,false,false
2740001,2024-06-10 01:27:41.538,1,2,2,54.11,false,false,true,false,false,false
2740001,2024-06-10 01:30:00.000,1,2,1,50.88,false,false,true,false,false,false
2740001,2024-06-10 01:32:18.461,1,2,2,108.06,false,false,true,false,false,false
2740001,2024-06-10 01:36:55.384,3,2,2,83.07,false,false,true,false,false,false
2740001,2024-06-10 01:37:05.000,1,2,1,100.86,false,false,true,false,false,false
2740001,2024-06-10 01:41:32.307,3,3,2,38.17,false,false,true,false,false,false
2740001,2024-06-10 01:44:10.000,1,3,1,89.74,false,false,true,false,false,false
2740001,2024-06-10 01:48:01.730,1,2,2,110.19,false,false,true,false,false,false
2740001,2024-06-10 01:51:15.000,1,2,1,100.83,false,false,true,false,false,false
2740001,2024-06-10 01:54:31.153,1,2,2,98.19,false,false,true,false,false,false
2740001,2024-06-10 01:58:20.000,1,2,1,97.55,false,false,true,false,false,false
2740001,2024-06-10 02:01:00.576,2,2,2,95.43,false,false,true,false,false,false
2740001,2024-06-10 02:05:25.000,1,2,1,99.15,false,false,true,false,false,false
2740001,2024-06-10 02:07:30.000,2,2,2,40.74,false,false,true,false,false,false
2740001,2024-06-10 02:07:32.731,3,3,2,38.63,false,false,true,false,false,false
2740001,2024-06-10 02:07:35.356,1,2,2,43.64,false,false,true,false,false,false
2740001,2024-06-10 02:07:38.029,1,2,2,41.26,false,false,true,false,false,false
2740001,2024-06-10 02:12:30.000,1,2,1,107.45,false,false,true,false,false,false
2740001,2024-06-10 02:18:01.506,1,2,2,102.66,false,false,true,false,false,false
2740001,2024-06-10 02:19:35.000,1,2,1,113.10,false,false,true,false,false,true
2740001,2024-06-10 02:26:40.000,1,2,1,39.27,false,false,true,false,false,false
2740001,2024-06-10 02:28:24.983,1,2,2,98.25,false,false,true,false,false,false
2740001,2024-06-10 02:36:13.333,1,2,1,99.71,false,false,true,false,false,false
2740001,2024-06-10 02:38:48.461,1,2,2,129.97,false,false,false,false,false,true
2740001,2024-06-10 02:45:46.666,3,4,1,77.91,false,false,true,false,false,false
2740001,2024-06-10 02:49:11.938,1,2,2,108.54,false,false,true,false,false,false
2740001,2024-06-10 02:55:20.000,3,2,1,106.63,false,false,true,false,false,false
2740001,2024-06-10 02:59:35.415,1,2,2,111.41,false,false,true,false,false,false
2740001,2024-06-10 03:04:53.333,1,2,1,106.93,false,false,true,false,false,false
2740001,2024-06-10 03:09:58.892,3,3,2,86.89,false,false,true,false,false,false
2740001,2024-06-10 03:14:26.666,1,2,1,108.44,false,false,true,false,false,false
2740001,2024-06-10 03:20:22.370,1,2,2,94.04,false,false,true,false,false,false
2740001,2024-06-10 03:24:00.000,1,2,1,45.32,false,false,true,false,false,false
2740001,2024-06-10 03:30:45.847,1,2,2,96.28,false,false,true,false,false,false
2740001,2024-06-10 03:34:30.000,1,2,1,99.45,false,false,true,false,false,false
2740001,2024-06-10 03:41:09.324,1,2,2,104.43,false,false,true,false,false,false
2740001,2024-06-10 03:45:00.000,2,2,1,77.80,false,false,true,false,false,false
2740001,2024-06-10 03:51:32.801,3,2,2,100.42,false,false,true,false,false,false
