wim_code,timestamp,type,axles,lane,speed,weight,size,plate,overweight,oversize,speeding
2740001,2024-04-09 00:03:31.764,1,2,2,47.02,false,false,true,false,false,false
2740001,2024-04-09 00:04:17.142,1,2,1,42.70,false,false,true,false,false,false
2740001,2024-04-09 00:04:19.849,1,2,1,39.71,false,false,true,false,false,false
2740001,2024-04-09 00:07:03.529,3,6,2,74.75,false,false,true,false,false,false
2740001,2024-04-09 00:10:35.294,3,5,2,52.28,false,false,true,false,false,false
2740001,2024-04-09 00:10:44.210,1,2,1,93.09,false,false,true,false,false,false
2740001,2024-04-09 00:14:07.058,1,2,2,107.23,false,false,true,false,false,false
2740001,2024-04-09 00:17:08.571,3,2,1,64.40,false,false,true,false,false,false
2740001,2024-04-09 00:17:38.823,3,3,2,61.15,false,false,true,false,false,false
2740001,2024-04-09 00:21:10.588,3,2,2,99.95,false,false,true,false,false,false
2740001,2024-04-09 00:21:25.714,3,4,1,86.99,false,false,true,false,false,false
2740001,2024-04-09 00:24:42.352,1,3,2,88.77,false,false,true,false,false,false
2740001,2024-04-09 00:25:42.857,3,2,1,61.71,false,false,true,false,false,false
2740001,2024-04-09 00:28:14.117,1,2,2,39.71,false,false,true,false,false,false
2740001,2024-04-09 00:30:00.000,1,2,1,92.65,false,false,true,false,false,false
2740001,2024-04-09 00:31:45.882,2,2,2,103.22,false,false,true,false,false,false
2740001,2024-04-09 00:34:17.142,3,5,1,60.22,false,false,true,false,false,false
2740001,2024-04-09 00:34:19.559,1,2,1,58.39,false,false,true,false,false,false
2740001,2024-04-09 00:34:21.977,1,2,1,58.26,false,false,true,false,false,false
2740001,2024-04-09 00:35:17.647,1,2,2,102.76,false,false,true,false,false,false
2740001,2024-04-09 00:38:49.411,3,3,2,35.19,false,false,true,false,false,false
2740001,2024-04-09 00:38:52.242,1,2,2,34.91,false,false,true,false,false,false
2740001,2024-04-09 00:38:55.004,1,2,2,37.45,false,false,true,false,false,false
2740001,2024-04-09 00:38:57.900,3,6,2,32.82,false,false,true,false,false,false
2740001,2024-04-09 00:41:44.230,2,2,1,94.16,false,false,true,false,false,false
2740001,2024-04-09 00:47:43.068,1,2,2,101.53,false,false,true,false,false,false
2740001,2024-04-09 00:49:06.482,3,2,1,72.71,false,false,true,false,false,false
2740001,2024-04-09 00:56:28.235,1,2,2,41.77,false,false,true,false,false,false
2740001,2024-04-09 00:56:28.735,1,2,1,94.58,false,false,true,false,false,false
2740001,2024-04-09 01:01:06.554,3,2,2,108.23,false,false,true,false,false,false
2740001,2024-04-09 01:03:50.988,3,5,1,76.54,false,false,true,false,false,false
2740001,2024-04-09 01:05:44.873,1,2,2,103.35,false,false,true,false,false,false
2740001,2024-04-09 01:10:23.193,3,6,2,77.12,false,false,true,false,false,false
2740001,2024-04-09 01:11:13.241,1,2,1,98.14,false,false,true,false,false,false
2740001,2024-04-09 01:15:01.512,3,3,2,88.99,false,false,true,false,false,false
2740001,2024-04-09 01:18:35.494,2,2,1,107.87,false,false,true,false,false,false
2740001,2024-04-09 01:19:39.831,1,2,2,115.29,false,false,true,false,false,true
2740001,2024-04-09 01:24:18.151,1,2,2,92.88,false,false,true,false,false,false
2740001,2024-04-09 01:25:57.747,1,2,1,114.00,false,false,true,false,false,true
2740001,2024-04-09 01:28:56.470,1,2,2,104.10,false,false,true,false,false,false
2740001,2024-04-09 01:33:20.000,3,2,1,49.93,false,false,true,false,false,false
2740001,2024-04-09 01:33:34.789,1,2,2,110.63,false,false,true,false,false,false
2740001,2024-04-09 01:38:13.109,1,2,2,102.76,false,false,true,false,false,false
2740001,2024-04-09 01:40:00.000,1,2,1,96.61,false,false,true,false,false,false
2740001,2024-04-09 01:42:51.428,1,3,2,50.78,false,false,true,false,false,false
2740001,2024-04-09 01:46:40.000,1,2,1,54.18,false,false,true,false,false,false
2740001,2024-04-09 01:46:42.502,1,2,1,51.24,false,false,true,false,false,false
2740001,2024-04-09 01:46:44.950,1,2,1,55.51,false,false,true,false,false,false
2740001,2024-04-09 01:46:47.421,3,6,1,53.66,false,false,true,false,false,false
2740001,2024-04-09 01:47:08.571,2,2,2,75.63,false,false,true,false,false,false
2740001,2024-04-09 01:51:25.714,3,5,2,89.19,false,false,true,false,false,false
2740001,2024-04-09 01:55:42.857,3,6,2,63.13,false,false,true,false,false,false
2740001,2024-04-09 01:59:05.566,1,2,1,103.63,false,false,true,false,false,false
2740001,2024-04-09 02:05:58.163,3,5,2,85.41,false,false,true,false,false,false
2740001,2024-04-09 02:11:23.710,2,2,1,104.92,false,false,true,false,false,false
2740001,2024-04-09 02:16:13.469,3,6,2,79.30,false,false,true,false,false,false
2740001,2024-04-09 02:23:41.855,2,2,1,108.70,false,false,true,false,false,false
2740001,2024-04-09 02:26:28.775,3,2,2,95.30,false,false,true,false,false,false
2740001,2024-04-09 02:36:00.000,1,2,1,52.78,false,false,true,false,false,false
2740001,2024-04-09 02:36:44.081,1,2,2,103.78,false,false,true,false,false,false
2740001,2024-04-09 02:45:00.000,1,2,1,103.88,false,false,true,false,false,false
2740001,2024-04-09 02:46:59.387,1,2,2,102.85,false,false,true,false,false,false
