wim_code,timestamp,type,axles,lane,speed,weight,size,plate,overweight,oversize,speeding
2740001,2024-02-26 00:04:00.000,1,2,2,101.54,false,false,true,false,false,false
2740001,2024-02-26 00:04:17.142,1,2,1,97.00,false,false,true,false,false,false
2740001,2024-02-26 00:08:00.000,1,2,2,40.60,false,false,true,false,false,false
2740001,2024-02-26 00:08:34.285,1,2,1,98.97,false,false,true,false,false,false
2740001,2024-02-26 00:12:00.000,1,2,2,96.94,false,false,true,false,false,false
2740001,2024-02-26 00:12:51.428,1,3,1,75.36,false,false,true,false,false,false
2740001,2024-02-26 00:16:00.000,3,3,2,70.59,false,false,true,false,false,false
2740001,2024-02-26 00:17:08.571,2,2,1,46.85,false,false,true,false,false,false
2740001,2024-02-26 00:20:00.000,1,2,2,112.81,false,false,true,false,false,true
2740001,2024-02-26 00:21:25.714,3,6,1,86.75,false,false,true,false,false,false
2740001,2024-02-26 00:24:00.000,1,2,2,111.54,false,false,true,false,false,false
2740001,2024-02-26 00:25:42.857,2,2,1,93.51,false,false,true,false,false,false
2740001,2024-02-26 00:28:00.000,1,2,2,103.74,false,false,true,false,false,false
2740001,2024-02-26 00:30:00.000,3,4,1,88.90,false,false,true,false,false,false
2740001,2024-02-26 00:32:00.000,3,2,2,60.97,false,false,true,false,false,false
2740001,2024-02-26 00:34:17.142,1,2,1,103.04,false,false,true,false,false,false
2740001,2024-02-26 00:36:00.000,1,2,2,94.82,false,false,true,false,false,false
2740001,2024-02-26 00:38:34.285,3,2,1,82.51,false,false,true,false,false,false
2740001,2024-02-26 00:40:00.000,1,2,2,50.94,false,false,true,false,false,false
2740001,2024-02-26 00:42:51.428,1,2,1,100.70,false,false,true,false,false,false
2740001,2024-02-26 00:44:00.000,3,6,2,88.81,false,false,true,false,false,false
2740001,2024-02-26 00:47:08.571,1,2,1,49.93,false,false,true,false,false,false
2740001,2024-02-26 00:48:00.000,1,2,2,48.33,false,false,true,false,false,false
2740001,2024-02-26 00:48:02.551,1,2,2,47.89,false,false,true,false,false,false
2740001,2024-02-26 00:48:05.132,1,2,2,46.11,false,false,true,false,false,false
2740001,2024-02-26 00:48:07.662,1,2,2,49.32,false,false,true,false,false,false
2740001,2024-02-26 00:53:05.714,2,2,1,80.95,false,false,true,false,false,false
2740001,2024-02-26 00:59:02.857,3,5,1,75.19,false,false,true,false,false,false
2740001,2024-02-26 01:00:58.441,1,2,2,109.11,false,false,true,false,false,false
2740001,2024-02-26 01:05:00.000,1,2,1,35.70,false,false,true,false,false,false
2740001,2024-02-26 01:10:00.000,3,5,1,87.25,false,false,true,false,false,false
2740001,2024-02-26 01:13:49.220,1,2,2,101.40,false,false,true,false,false,false
2740001,2024-02-26 01:15:00.000,3,2,1,75.38,false,false,true,false,false,false
2740001,2024-02-26 01:20:00.000,1,2,1,102.90,false,false,true,false,false,false
2740001,2024-02-26 01:25:00.000,3,3,1,50.73,false,false,true,false,false,false
