wim_code,timestamp,type,axles,lane,speed,weight,size,plate,overweight,oversize,speeding
2740001,2024-08-22 00:04:00.000,2,2,2,36.53,false,false,true,false,false,false
2740001,2024-08-22 00:05:27.272,3,4,1,74.69,false,false,true,false,false,false
2740001,2024-08-22 00:08:00.000,1,2,2,96.53,false,false,true,false,false,false
2740001,2024-08-22 00:10:54.545,1,2,1,94.87,false,false,true,false,false,false
2740001,2024-08-22 00:12:00.000,1,2,2,110.87,false,false,true,false,false,false
2740001,2024-08-22 00:16:00.000,1,3,2,100.27,false,false,true,false,false,false
2740001,2024-08-22 00:16:21.818,3,3,1,82.34,false,false,true,false,false,false
2740001,2024-08-22 00:20:00.000,1,2,2,97.06,false,false,true,false,false,false
2740001,2024-08-22 00:21:49.090,1,2,1,110.77,false,false,true,false,false,false
2740001,2024-08-22 00:24:00.000,1,2,2,100.68,false,false,true,false,false,false
2740001,2024-08-22 00:27:16.363,1,2,1,96.15,false,false,true,false,false,false
2740001,2024-08-22 00:28:00.000,3,5,2,74.55,false,false,true,false,false,false
2740001,2024-08-22 00:32:00.000,3,2,2,61.49,false,false,true,false,false,false
2740001,2024-08-22 00:32:43.636,1,2,1,57.28,false,false,true,false,false,false
2740001,2024-08-22 00:36:00.000,1,2,2,100.48,false,false,true,false,false,false
2740001,2024-08-22 00:38:10.909,3,6,1,81.29,false,false,true,false,false,false
2740001,2024-08-22 00:40:00.000,2,2,2,62.0,false,false,true,false,false,false
2740001,2024-08-22 00:43:38.181,3,6,1,73.82,false,false,true,false,false,false
2740001,2024-08-22 00:44:00.000,3,2,2,109.1,false,false,true,false,false,false
2740001,2024-08-22 00:48:00.000,1,2,2,112.75,false,false,true,false,false,true
2740001,2024-08-22 00:49:05.454,1,2,1,93.53,false,false,true,false,false,false
2740001,2024-08-22 00:52:00.000,3,5,2,54.43,false,false,true,false,false,false
2740001,2024-08-22 00:54:32.727,1,2,1,44.4,false,false,true,false,false,false
2740001,2024-08-22 00:54:35.385,1,2,1,41.93,false,false,true,false,false,false
2740001,2024-08-22 00:54:38.024,2,2,1,42.92,false,false,true,false,false,false
2740001,2024-08-22 00:58:40.000,1,2,2,112.96,false,false,true,false,false,true
2740001,2024-08-22 01:05:20.000,1,2,2,99.84,false,false,true,false,false,false
