wim_code,timestamp,type,axles,lane,speed,weight,size,plate,overweight,oversize,speeding
2740001,2024-03-03 00:02:43.636,3,5,1,64.75,false,false,true,false,false,false
2740001,2024-03-03 00:05:27.272,2,2,1,81.55,false,false,true,false,false,false
2740001,2024-03-03 00:06:00.000,3,6,2,49.40,false,false,true,false,false,false
2740001,2024-03-03 00:06:02.547,1,2,2,48.16,false,false,true,false,false,false
2740001,2024-03-03 00:06:05.074,3,4,2,49.53,false,false,true,false,false,false
2740001,2024-03-03 00:08:10.909,1,2,1,96.16,false,false,true,false,false,false
2740001,2024-03-03 00:10:54.545,1,2,1,105.76,false,false,true,false,false,false
2740001,2024-03-03 00:13:38.181,1,2,1,95.10,false,false,true,false,false,false
2740001,2024-03-03 00:13:58.670,2,2,2,101.48,false,false,true,false,false,false
2740001,2024-03-03 00:16:21.818,1,2,1,108.14,false,false,true,false,false,false
2740001,2024-03-03 00:19:05.454,3,6,1,85.40,false,false,false,false,false,false
2740001,2024-03-03 00:21:49.090,1,2,1,103.75,false,false,true,false,false,false
2740001,2024-03-03 00:21:52.267,3,2,2,98.17,false,false,true,false,false,false
2740001,2024-03-03 00:24:32.727,1,2,1,53.96,false,false,true,false,false,false
2740001,2024-03-03 00:24:35.170,1,2,1,55.94,false,false,true,false,false,false
2740001,2024-03-03 00:28:39.403,1,2,1,100.13,false,false,true,false,false,false
2740001,2024-03-03 00:29:45.863,1,2,2,97.99,false,false,true,false,false,false
2740001,2024-03-03 00:32:43.636,1,2,1,64.25,false,false,true,false,false,false
2740001,2024-03-03 00:35:27.272,1,2,1,96.50,false,false,true,false,false,false
2740001,2024-03-03 00:37:39.460,1,2,2,107.43,false,false,true,false,false,false
2740001,2024-03-03 00:38:10.909,3,2,1,71.72,false,false,true,false,false,false
2740001,2024-03-03 00:40:54.545,3,2,1,71.58,false,false,true,false,false,false
2740001,2024-03-03 00:43:38.181,1,2,1,98.41,false,false,true,false,false,false
2740001,2024-03-03 00:45:33.056,3,3,2,75.75,false,false,true,false,false,false
2740001,2024-03-03 00:46:21.818,2,2,1,84.94,false,false,true,false,false,false
2740001,2024-03-03 00:49:05.454,3,5,1,86.58,false,false,true,false,false,false
2740001,2024-03-03 00:51:49.090,1,3,1,95.48,false,false,true,false,false,false
2740001,2024-03-03 00:53:26.653,1,2,2,109.40,false,false,true,false,false,false
2740001,2024-03-03 00:54:32.727,1,2,1,59.43,false,false,true,false,false,false
2740001,2024-03-03 00:54:35.132,1,2,1,59.45,false,false,true,false,false,false
2740001,2024-03-03 01:01:20.249,1,2,2,92.89,false,false,true,false,false,false
2740001,2024-03-03 01:02:27.619,3,5,1,69.00,false,false,true,false,false,false
2740001,2024-03-03 01:09:13.846,3,2,2,41.45,false,false,true,false,false,false
2740001,2024-03-03 01:10:20.106,1,2,1,100.46,false,false,true,false,false,false
2740001,2024-03-03 01:13:50.769,1,2,2,102.85,false,false,true,false,false,false
2740001,2024-03-03 01:18:12.592,3,3,1,73.19,false,false,true,false,false,false
2740001,2024-03-03 01:18:27.692,1,2,2,111.09,false,false,true,false,false,false
2740001,2024-03-03 01:23:04.615,1,2,2,109.34,false,false,true,false,false,false
2740001,2024-03-03 01:26:05.079,1,2,1,109.38,false,false,true,false,false,false
2740001,2024-03-03 01:27:41.538,1,2,2,35.65,false,false,true,false,false,false
2740001,2024-03-03 01:32:18.461,3,6,2,86.72,false,false,true,false,false,false
2740001,2024-03-03 01:33:57.566,3,5,1,83.81,false,false,true,false,false,false
2740001,2024-03-03 01:36:55.384,1,2,2,103.65,false,false,true,false,false,false
2740001,2024-03-03 01:41:32.307,3,4,2,87.87,false,false,true,false,false,false
2740001,2024-03-03 01:41:50.053,1,2,1,109.82,false,false,true,false,false,false
2740001,2024-03-03 01:46:09.230,3,2,2,104.66,false,false,true,false,false,false
2740001,2024-03-03 01:49:42.539,1,2,1,92.44,false,false,true,false,false,false
2740001,2024-03-03 01:50:46.153,1,2,2,36.50,false,false,true,false,false,false
2740001,2024-03-03 01:57:35.026,2,2,1,102.93,false,false,true,false,false,false
2740001,2024-03-03 02:02:05.274,1,2,2,104.77,false,false,true,false,false,false
2740001,2024-03-03 02:05:27.513,1,2,1,96.97,false,false,true,false,false,false
2740001,2024-03-03 02:13:20.000,3,6,1,50.24,false,false,true,false,false,false
2740001,2024-03-03 02:13:24.395,1,2,2,111.90,false,false,true,false,false,false
2740001,2024-03-03 02:20:00.000,1,2,1,103.03,false,false,true,false,false,false
2740001,2024-03-03 02:24:43.516,1,2,2,94.83,false,false,true,false,false,false
2740001,2024-03-03 02:26:40.000,3,3,1,76.31,false,false,true,false,false,false
2740001,2024-03-03 02:33:20.000,1,2,1,61.43,false,false,true,false,false,false
2740001,2024-03-03 02:36:02.637,3,2,2,103.89,false,false,true,false,false,false
2740001,2024-03-03 02:40:00.000,1,2,1,95.78,false,false,true,false,false,false
2740001,2024-03-03 02:46:40.000,1,2,1,45.72,false,false,true,false,false,false
2740001,2024-03-03 02:47:21.758,1,2,2,95.48,false,false,true,false,false,false
2740001,2024-03-03 02:57:58.571,2,2,1,96.94,false,false,true,false,false,false
2740001,2024-03-03 02:58:40.879,1,2,2,112.33,false,false,true,false,false,true
