wim_code,timestamp,type,axles,lane,speed,weight,size,plate,overweight,oversize,speeding
2740001,2024-10-11 00:04:00.000,1,2,1,105.25,false,false,true,false,false,false
2740001,2024-10-11 00:04:17.142,1,2,2,51.54,false,false,true,false,false,false
2740001,2024-10-11 00:04:19.650,3,5,2,50.87,false,false,true,false,false,false
2740001,2024-10-11 00:04:22.139,1,2,2,52.24,false,false,true,false,false,false
2740001,2024-10-11 00:08:00.000,1,2,1,104.17,false,false,true,false,false,false
2740001,2024-10-11 00:11:29.045,1,2,2,102.94,false,false,true,false,false,false
2740001,2024-10-11 00:12:00.000,1,2,1,109.07,false,false,true,false,false,false
2740001,2024-10-11 00:16:00.000,3,6,1,88.39,false,false,true,false,false,false
2740001,2024-10-11 00:18:35.951,1,2,2,111.31,false,false,true,false,false,false
2740001,2024-10-11 00:20:00.000,3,2,1,90.61,false,false,true,false,false,false
2740001,2024-10-11 00:24:00.000,2,2,1,74.4,false,false,true,false,false,false
2740001,2024-10-11 00:25:42.857,3,4,2,45.84,false,false,true,false,false,false
2740001,2024-10-11 00:28:00.000,3,6,1,89.86,false,false,true,false,false,false
2740001,2024-10-11 00:30:00.000,1,2,2,109.55,false,false,true,false,false,false
2740001,2024-10-11 00:32:00.000,1,2,1,49.91,false,false,true,false,false,false
2740001,2024-10-11 00:34:17.142,1,2,2,94.9,false,false,true,false,false,false
2740001,2024-10-11 00:36:00.000,3,3,1,83.83,false,false,true,false,false,false
2740001,2024-10-11 00:38:34.285,2,2,2,98.5,false,false,true,false,false,false
2740001,2024-10-11 00:40:00.000,3,4,1,69.34,false,false,true,false,false,false
2740001,2024-10-11 00:42:51.428,2,2,2,85.19,false,false,true,false,false,false
2740001,2024-10-11 00:44:00.000,3,5,1,83.83,false,false,true,false,false,false
2740001,2024-10-11 00:47:08.571,1,2,2,108.51,false,false,true,false,false,false
2740001,2024-10-11 00:48:00.000,1,2,1,64.46,false,false,true,false,false,false
2740001,2024-10-11 00:51:25.714,1,2,2,54.32,false,false,true,false,false,false
2740001,2024-10-11 00:52:00.000,1,2,1,93.34,false,false,true,false,false,false
2740001,2024-10-11 00:56:00.000,1,3,1,62.21,false,false,true,false,false,false
2740001,2024-10-11 00:56:02.404,1,2,1,59.55,false,false,true,false,false,false
2740001,2024-10-11 00:57:21.758,3,2,2,95.12,false,false,true,false,false,false
2740001,2024-10-11 01:03:17.802,1,2,2,101.39,false,false,true,false,false,false
2740001,2024-10-11 01:09:13.846,3,2,2,88.81,false,false,true,false,false,false
2740001,2024-10-11 01:09:16.202,1,2,1,104.28,false,false,true,false,false,false
2740001,2024-10-11 01:15:09.890,1,2,2,102.09,false,false,true,false,false,false
2740001,2024-10-11 01:21:05.934,1,3,2,92.51,false,false,true,false,false,false
2740001,2024-10-11 01:22:30.000,1,2,1,50.99,false,false,true,false,false,false
2740001,2024-10-11 01:27:01.978,3,5,2,77.9,false,false,true,false,false,false
2740001,2024-10-11 01:30:00.000,2,2,1,94.36,false,false,true,false,false,false
2740001,2024-10-11 01:32:58.021,1,2,2,105.15,false,false,true,false,false,false
2740001,2024-10-11 01:37:30.000,3,6,1,41.51,false,false,true,false,false,false
2740001,2024-10-11 01:38:54.065,3,2,2,92.51,false,false,true,false,false,false
2740001,2024-10-11 01:44:50.109,1,2,2,101.65,false,false,true,false,false,false
2740001,2024-10-11 01:45:00.000,1,2,1,98.05,false,false,true,false,false,false
2740001,2024-10-11 01:50:46.153,1,2,2,110.41,false,false,true,false,false,false
2740001,2024-10-11 01:52:30.000,1,2,1,35.73,false,false,true,false,false,false
2740001,2024-10-11 01:56:42.197,3,6,2,81.82,false,false,true,false,false,false
2740001,2024-10-11 02:02:38.241,3,5,2,69.63,false,false,true,false,false,false
2740001,2024-10-11 02:05:20.000,3,2,1,89.39,false,false,true,false,false,false
2740001,2024-10-11 02:08:34.285,1,2,2,53.24,false,false,true,false,false,false
2740001,2024-10-11 02:08:36.753,1,2,2,53.91,false,false,true,false,false,false
2740001,2024-10-11 02:18:10.000,1,2,1,94.44,false,false,true,false,false,false
2740001,2024-10-11 02:20:01.645,2,2,2,83.28,false,false,true,false,false,false
2740001,2024-10-11 02:31:00.000,1,2,1,104.3,false,false,true,false,false,false
2740001,2024-10-11 02:31:26.536,1,2,2,109.52,false,false,true,false,false,false
2740001,2024-10-11 02:42:51.428,1,2,2,37.64,false,false,true,false,false,false
2740001,2024-10-11 02:43:50.000,1,2,1,95.16,false,false,true,false,false,false
2740001,2024-10-11 02:53:16.753,3,6,2,89.8,false,false,true,false,false,false
2740001,2024-10-11 02:56:40.000,1,2,1,104.43,false,false,true,false,false,false
2740001,2024-10-11 03:03:42.077,3,2,2,73.23,false,false,true,false,false,false
2740001,2024-10-11 03:09:30.000,1,2,1,96.39,false,false,true,false,false,false
2740001,2024-10-11 03:14:07.402,1,2,2,108.35,false,false,true,false,false,false
2740001,2024-10-11 03:22:20.000,1,2,1,103.53,false,false,true,false,false,false
2740001,2024-10-11 03:24:32.727,1,2,2,108.82,false,false,true,false,false,false
2740001,2024-10-11 03:34:58.051,2,2,2,86.41,false,false,true,false,false,false
2740001,2024-10-11 03:35:10.000,1,2,1,91.62,false,false,true,false,false,false
2740001,2024-10-11 03:45:23.376,1,2,2,103.17,false,false,true,false,false,false
2740001,2024-10-11 03:48:00.000,3,6,1,42.08,false,false,true,false,false,false
2740001,2024-10-11 03:55:48.701,3,2,2,82.65,false,false,true,false,false,false
2740001,2024-10-11 04:02:18.461,2,2,1,85.36,false,false,true,false,false,false
2740001,2024-10-11 04:06:14.025,1,2,2,104.31,false,false,true,false,false,false
2740001,2024-10-11 04:16:36.923,1,2,1,105.42,false,false,true,false,false,false
2740001,2024-10-11 04:16:39.350,1,2,2,103.89,false,false,true,false,false,false
2740001,2024-10-11 04:27:04.675,1,2,2,96.18,false,false,true,false,false,false
2740001,2024-10-11 04:30:55.384,1,2,1,95.76,false,false,true,false,false,false
2740001,2024-10-11 04:37:30.000,3,6,2,60.18,false,false,true,false,false,false
2740001,2024-10-11 04:37:32.372,1,2,2,62.91,false,false,true,false,false,false
2740001,2024-10-11 04:42:25.270,1,2,2,107.7,false,false,true,false,false,false
2740001,2024-10-11 04:45:13.846,1,2,1,108.39,false,false,true,false,false,false
2740001,2024-10-11 04:47:18.167,2,2,2,110.98,false,false,true,false,false,false
2740001,2024-10-11 04:52:11.065,3,6,2,74.64,false,false,true,false,false,false
2740001,2024-10-11 04:57:03.963,1,2,2,105.73,false,false,true,false,false,false
2740001,2024-10-11 04:59:32.307,1,2,1,109.94,false,false,true,false,false,false
2740001,2024-10-11 05:01:56.861,3,2,2,74.54,false,false,true,false,false,false
2740001,2024-10-11 05:06:49.758,1,2,2,104.82,false,false,true,false,false,false
